"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Multiple Cause of death"	"Multiple Cause of death Code"	Deaths	Population	Crude Rate
	"Arizona"	"04"	"2013"	"2013"	"Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent"	"Y12"	26	6626624	0.4
	"Arizona"	"04"	"2013"	"2013"	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	73	6626624	1.1
	"Arizona"	"04"	"2013"	"2013"	"Poisoning by and exposure to alcohol, undetermined intent"	"Y15"	13	6626624	Unreliable
	"Arizona"	"04"	"2014"	"2014"	"Septicaemia, unspecified"	"A41.9"	10	6731484	Unreliable
	"Arizona"	"04"	"2014"	"2014"	"Chronic viral hepatitis C"	"B18.2"	11	6731484	Unreliable
	"Arizona"	"04"	"2014"	"2014"	"Unspecified diabetes mellitus, without complications"	"E14.9"	32	6731484	0.5
	"Arizona"	"04"	"2014"	"2014"	"Other obesity"	"E66.8"	18	6731484	Unreliable
	"Arizona"	"04"	"2014"	"2014"	"Obesity, unspecified"	"E66.9"	14	6731484	Unreliable
	"Arizona"	"04"	"2014"	"2014"	"Mental and behavioural disorders due to use of alcohol, harmful use"	"F10.1"	10	6731484	Unreliable
	"Arizona"	"04"	"2014"	"2014"	"Mental and behavioural disorders due to use of alcohol, unspecified mental and behavioural disorder"	"F10.9"	83	6731484	1.2
	"Arizona"	"04"	"2014"	"2014"	"Mental and behavioural disorders due to use of opioids, harmful use"	"F11.1"	16	6731484	Unreliable
	"Arizona"	"04"	"2014"	"2014"	"Mental and behavioural disorders due to use of opioids, unspecified mental and behavioural disorder"	"F11.9"	61	6731484	0.9
	"Arizona"	"04"	"2014"	"2014"	"Mental and behavioural disorders due to use of cocaine, unspecified mental and behavioural disorder"	"F14.9"	13	6731484	Unreliable
	"Arizona"	"04"	"2014"	"2014"	"Mental and behavioural disorders due to use of other stimulants, including caffeine, harmful use"	"F15.1"	28	6731484	0.4
	"Arizona"	"04"	"2014"	"2014"	"Mental and behavioural disorders due to use of other stimulants, including caffeine, unspecified mental and behavioural disorder"	"F15.9"	50	6731484	0.7
	"Arizona"	"04"	"2014"	"2014"	"Mental and behavioural disorders due to use of tobacco, unspecified mental and behavioural disorder"	"F17.9"	68	6731484	1.0
	"Arizona"	"04"	"2014"	"2014"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use"	"F19.1"	163	6731484	2.4
	"Arizona"	"04"	"2014"	"2014"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, unspecified mental and behavioural disorder"	"F19.9"	203	6731484	3.0
	"Arizona"	"04"	"2014"	"2014"	"Anoxic brain damage, not elsewhere classified"	"G93.1"	12	6731484	Unreliable
	"Arizona"	"04"	"2014"	"2014"	"Essential (primary) hypertension"	"I10"	17	6731484	Unreliable
	"Arizona"	"04"	"2014"	"2014"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	57	6731484	0.8
	"Arizona"	"04"	"2014"	"2014"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	71	6731484	1.1
	"Arizona"	"04"	"2014"	"2014"	"Atherosclerotic heart disease"	"I25.1"	17	6731484	Unreliable
	"Arizona"	"04"	"2014"	"2014"	"Cardiac arrest, unspecified"	"I46.9"	28	6731484	0.4
	"Arizona"	"04"	"2014"	"2014"	"Cardiovascular disease, unspecified"	"I51.6"	18	6731484	Unreliable
	"Arizona"	"04"	"2014"	"2014"	"Pneumonia, unspecified"	"J18.9"	10	6731484	Unreliable
	"Arizona"	"04"	"2014"	"2014"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	24	6731484	0.4
	"Arizona"	"04"	"2014"	"2014"	"4-Aminophenol derivatives"	"T39.1"	18	6731484	Unreliable
	"Arizona"	"04"	"2014"	"2014"	"Heroin"	"T40.1"	197	6731484	2.9
	"Arizona"	"04"	"2014"	"2014"	"Other opioids"	"T40.2"	290	6731484	4.3
	"Arizona"	"04"	"2014"	"2014"	"Methadone"	"T40.3"	62	6731484	0.9
	"Arizona"	"04"	"2014"	"2014"	"Other synthetic narcotics"	"T40.4"	57	6731484	0.8
	"Arizona"	"04"	"2014"	"2014"	"Cocaine"	"T40.5"	49	6731484	0.7
	"Arizona"	"04"	"2014"	"2014"	"Other and unspecified narcotics"	"T40.6"	38	6731484	0.6
	"Arizona"	"04"	"2014"	"2014"	"Barbiturates"	"T42.3"	11	6731484	Unreliable
	"Arizona"	"04"	"2014"	"2014"	"Benzodiazepines"	"T42.4"	125	6731484	1.9
	"Arizona"	"04"	"2014"	"2014"	"Other antiepileptic and sedative-hypnotic drugs"	"T42.6"	22	6731484	0.3
	"Arizona"	"04"	"2014"	"2014"	"Antiparkinsonism drugs and other central muscle-tone depressants"	"T42.8"	16	6731484	Unreliable
	"Arizona"	"04"	"2014"	"2014"	"Tricyclic and tetracyclic antidepressants"	"T43.0"	29	6731484	0.4
	"Arizona"	"04"	"2014"	"2014"	"Other and unspecified antidepressants"	"T43.2"	81	6731484	1.2
	"Arizona"	"04"	"2014"	"2014"	"Other and unspecified antipsychotics and neuroleptics"	"T43.5"	26	6731484	0.4
	"Arizona"	"04"	"2014"	"2014"	"Psychostimulants with abuse potential"	"T43.6"	229	6731484	3.4
	"Arizona"	"04"	"2014"	"2014"	"Antiallergic and antiemetic drugs"	"T45.0"	36	6731484	0.5
	"Arizona"	"04"	"2014"	"2014"	"Other and unspecified agents primarily acting on the respiratory system"	"T48.7"	10	6731484	Unreliable
	"Arizona"	"04"	"2014"	"2014"	"Other and unspecified drugs, medicaments and biological substances"	"T50.9"	779	6731484	11.6
	"Arizona"	"04"	"2014"	"2014"	"Ethanol"	"T51.0"	96	6731484	1.4
	"Arizona"	"04"	"2014"	"2014"	"Alcohol, unspecified"	"T51.9"	48	6731484	0.7
	"Arizona"	"04"	"2014"	"2014"	"Effect of heat and light, unspecified"	"T67.9"	11	6731484	Unreliable
	"Arizona"	"04"	"2014"	"2014"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	136	6731484	2.0
	"Arizona"	"04"	"2014"	"2014"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	302	6731484	4.5
	"Arizona"	"04"	"2014"	"2014"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	496	6731484	7.4
	"Arizona"	"04"	"2014"	"2014"	"Accidental poisoning by and exposure to alcohol"	"X45"	112	6731484	1.7
	"Arizona"	"04"	"2014"	"2014"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	19	6731484	Unreliable
	"Arizona"	"04"	"2014"	"2014"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	27	6731484	0.4
	"Arizona"	"04"	"2014"	"2014"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	118	6731484	1.8
	"Arizona"	"04"	"2014"	"2014"	"Intentional self-poisoning by and exposure to alcohol"	"X65"	17	6731484	Unreliable
	"Arizona"	"04"	"2014"	"2014"	"Poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified, undetermined intent"	"Y11"	16	6731484	Unreliable
	"Arizona"	"04"	"2014"	"2014"	"Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent"	"Y12"	19	6731484	Unreliable
	"Arizona"	"04"	"2014"	"2014"	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	75	6731484	1.1
	"Arizona"	"04"	"2014"	"2014"	"Poisoning by and exposure to alcohol, undetermined intent"	"Y15"	14	6731484	Unreliable
	"Arizona"	"04"	"2015"	"2015"	"Septicaemia, unspecified"	"A41.9"	12	6828065	Unreliable
	"Arizona"	"04"	"2015"	"2015"	"Chronic viral hepatitis C"	"B18.2"	12	6828065	Unreliable
	"Arizona"	"04"	"2015"	"2015"	"Unspecified diabetes mellitus, without complications"	"E14.9"	19	6828065	Unreliable
	"Arizona"	"04"	"2015"	"2015"	"Other obesity"	"E66.8"	12	6828065	Unreliable
	"Arizona"	"04"	"2015"	"2015"	"Obesity, unspecified"	"E66.9"	14	6828065	Unreliable
	"Arizona"	"04"	"2015"	"2015"	"Mental and behavioural disorders due to use of alcohol, harmful use"	"F10.1"	12	6828065	Unreliable
	"Arizona"	"04"	"2015"	"2015"	"Mental and behavioural disorders due to use of alcohol, dependence syndrome"	"F10.2"	15	6828065	Unreliable
	"Arizona"	"04"	"2015"	"2015"	"Mental and behavioural disorders due to use of alcohol, unspecified mental and behavioural disorder"	"F10.9"	70	6828065	1.0
	"Arizona"	"04"	"2015"	"2015"	"Mental and behavioural disorders due to use of opioids, harmful use"	"F11.1"	21	6828065	0.3
	"Arizona"	"04"	"2015"	"2015"	"Mental and behavioural disorders due to use of opioids, unspecified mental and behavioural disorder"	"F11.9"	43	6828065	0.6
	"Arizona"	"04"	"2015"	"2015"	"Mental and behavioural disorders due to use of cocaine, unspecified mental and behavioural disorder"	"F14.9"	24	6828065	0.4
	"Arizona"	"04"	"2015"	"2015"	"Mental and behavioural disorders due to use of other stimulants, including caffeine, harmful use"	"F15.1"	36	6828065	0.5
	"Arizona"	"04"	"2015"	"2015"	"Mental and behavioural disorders due to use of other stimulants, including caffeine, unspecified mental and behavioural disorder"	"F15.9"	42	6828065	0.6
	"Arizona"	"04"	"2015"	"2015"	"Mental and behavioural disorders due to use of tobacco, unspecified mental and behavioural disorder"	"F17.9"	63	6828065	0.9
	"Arizona"	"04"	"2015"	"2015"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use"	"F19.1"	208	6828065	3.0
	"Arizona"	"04"	"2015"	"2015"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, unspecified mental and behavioural disorder"	"F19.9"	186	6828065	2.7
	"Arizona"	"04"	"2015"	"2015"	"Depressive episode, unspecified"	"F32.9"	12	6828065	Unreliable
	"Arizona"	"04"	"2015"	"2015"	"Essential (primary) hypertension"	"I10"	19	6828065	Unreliable
	"Arizona"	"04"	"2015"	"2015"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	86	6828065	1.3
	"Arizona"	"04"	"2015"	"2015"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	84	6828065	1.2
	"Arizona"	"04"	"2015"	"2015"	"Atherosclerotic heart disease"	"I25.1"	15	6828065	Unreliable
	"Arizona"	"04"	"2015"	"2015"	"Cardiomyopathy, unspecified"	"I42.9"	11	6828065	Unreliable
	"Arizona"	"04"	"2015"	"2015"	"Cardiac arrest, unspecified"	"I46.9"	18	6828065	Unreliable
	"Arizona"	"04"	"2015"	"2015"	"Cardiovascular disease, unspecified"	"I51.6"	11	6828065	Unreliable
	"Arizona"	"04"	"2015"	"2015"	"Bronchopneumonia, unspecified"	"J18.0"	12	6828065	Unreliable
	"Arizona"	"04"	"2015"	"2015"	"Pneumonia, unspecified"	"J18.9"	17	6828065	Unreliable
	"Arizona"	"04"	"2015"	"2015"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	18	6828065	Unreliable
	"Arizona"	"04"	"2015"	"2015"	"Other and unspecified cirrhosis of liver"	"K74.6"	11	6828065	Unreliable
	"Arizona"	"04"	"2015"	"2015"	"4-Aminophenol derivatives"	"T39.1"	19	6828065	Unreliable
	"Arizona"	"04"	"2015"	"2015"	"Heroin"	"T40.1"	247	6828065	3.6
	"Arizona"	"04"	"2015"	"2015"	"Other opioids"	"T40.2"	298	6828065	4.4
	"Arizona"	"04"	"2015"	"2015"	"Methadone"	"T40.3"	75	6828065	1.1
	"Arizona"	"04"	"2015"	"2015"	"Other synthetic narcotics"	"T40.4"	72	6828065	1.1
	"Arizona"	"04"	"2015"	"2015"	"Cocaine"	"T40.5"	62	6828065	0.9
	"Arizona"	"04"	"2015"	"2015"	"Other and unspecified narcotics"	"T40.6"	49	6828065	0.7
	"Arizona"	"04"	"2015"	"2015"	"Benzodiazepines"	"T42.4"	161	6828065	2.4
	"Arizona"	"04"	"2015"	"2015"	"Other antiepileptic and sedative-hypnotic drugs"	"T42.6"	31	6828065	0.5
	"Arizona"	"04"	"2015"	"2015"	"Antiparkinsonism drugs and other central muscle-tone depressants"	"T42.8"	15	6828065	Unreliable
	"Arizona"	"04"	"2015"	"2015"	"Tricyclic and tetracyclic antidepressants"	"T43.0"	46	6828065	0.7
	"Arizona"	"04"	"2015"	"2015"	"Other and unspecified antidepressants"	"T43.2"	78	6828065	1.1
	"Arizona"	"04"	"2015"	"2015"	"Other and unspecified antipsychotics and neuroleptics"	"T43.5"	39	6828065	0.6
	"Arizona"	"04"	"2015"	"2015"	"Psychostimulants with abuse potential"	"T43.6"	333	6828065	4.9
	"Arizona"	"04"	"2015"	"2015"	"Antiallergic and antiemetic drugs"	"T45.0"	57	6828065	0.8
	"Arizona"	"04"	"2015"	"2015"	"Other and unspecified drugs, medicaments and biological substances"	"T50.9"	736	6828065	10.8
	"Arizona"	"04"	"2015"	"2015"	"Ethanol"	"T51.0"	110	6828065	1.6
	"Arizona"	"04"	"2015"	"2015"	"Alcohol, unspecified"	"T51.9"	52	6828065	0.8
	"Arizona"	"04"	"2015"	"2015"	"Effect of heat and light, unspecified"	"T67.9"	11	6828065	Unreliable
	"Arizona"	"04"	"2015"	"2015"	"Exposure to excessive natural heat (hyperthermia)"	"X30"	10	6828065	Unreliable
	"Arizona"	"04"	"2015"	"2015"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	196	6828065	2.9
	"Arizona"	"04"	"2015"	"2015"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	325	6828065	4.8
	"Arizona"	"04"	"2015"	"2015"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	470	6828065	6.9
	"Arizona"	"04"	"2015"	"2015"	"Accidental poisoning by and exposure to alcohol"	"X45"	113	6828065	1.7
	"Arizona"	"04"	"2015"	"2015"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	38	6828065	0.6
	"Arizona"	"04"	"2015"	"2015"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	23	6828065	0.3
	"Arizona"	"04"	"2015"	"2015"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	107	6828065	1.6
	"Arizona"	"04"	"2015"	"2015"	"Intentional self-poisoning by and exposure to alcohol"	"X65"	34	6828065	0.5
	"Arizona"	"04"	"2015"	"2015"	"Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent"	"Y12"	13	6828065	Unreliable
	"Arizona"	"04"	"2015"	"2015"	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	78	6828065	1.1
	"Arizona"	"04"	"2015"	"2015"	"Poisoning by and exposure to alcohol, undetermined intent"	"Y15"	12	6828065	Unreliable
	"Arkansas"	"05"	"2011"	"2011"	"Mental and behavioural disorders due to use of alcohol, unspecified mental and behavioural disorder"	"F10.9"	23	2937979	0.8
	"Arkansas"	"05"	"2011"	"2011"	"Mental and behavioural disorders due to use of opioids, unspecified mental and behavioural disorder"	"F11.9"	30	2937979	1.0
	"Arkansas"	"05"	"2011"	"2011"	"Mental and behavioural disorders due to use of sedatives or hypnotics, unspecified mental and behavioural disorder"	"F13.9"	16	2937979	Unreliable
	"Arkansas"	"05"	"2011"	"2011"	"Mental and behavioural disorders due to use of cocaine, unspecified mental and behavioural disorder"	"F14.9"	10	2937979	Unreliable
	"Arkansas"	"05"	"2011"	"2011"	"Mental and behavioural disorders due to use of tobacco, unspecified mental and behavioural disorder"	"F17.9"	18	2937979	Unreliable
	"Arkansas"	"05"	"2011"	"2011"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use"	"F19.1"	11	2937979	Unreliable
	"Arkansas"	"05"	"2011"	"2011"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, unspecified mental and behavioural disorder"	"F19.9"	16	2937979	Unreliable
	"Arkansas"	"05"	"2011"	"2011"	"Anoxic brain damage, not elsewhere classified"	"G93.1"	11	2937979	Unreliable
	"Arkansas"	"05"	"2011"	"2011"	"Cardiac arrest, unspecified"	"I46.9"	26	2937979	0.9
	"Arkansas"	"05"	"2011"	"2011"	"Bronchopneumonia, unspecified"	"J18.0"	11	2937979	Unreliable
	"Arkansas"	"05"	"2011"	"2011"	"Pneumonia, unspecified"	"J18.9"	13	2937979	Unreliable
	"Arkansas"	"05"	"2011"	"2011"	"Acute respiratory failure"	"J96.0"	12	2937979	Unreliable
	"Arkansas"	"05"	"2011"	"2011"	"Respiratory failure, unspecified"	"J96.9"	17	2937979	Unreliable
	"Arkansas"	"05"	"2011"	"2011"	"Other specified symptoms and signs involving the circulatory and respiratory systems"	"R09.8"	15	2937979	Unreliable
	"Arkansas"	"05"	"2011"	"2011"	"4-Aminophenol derivatives"	"T39.1"	13	2937979	Unreliable
	"Arkansas"	"05"	"2011"	"2011"	"Other opioids"	"T40.2"	114	2937979	3.9
	"Arkansas"	"05"	"2011"	"2011"	"Methadone"	"T40.3"	56	2937979	1.9
	"Arkansas"	"05"	"2011"	"2011"	"Other synthetic narcotics"	"T40.4"	29	2937979	1.0
	"Arkansas"	"05"	"2011"	"2011"	"Cocaine"	"T40.5"	13	2937979	Unreliable
	"Arkansas"	"05"	"2011"	"2011"	"Other and unspecified narcotics"	"T40.6"	10	2937979	Unreliable
	"Arkansas"	"05"	"2011"	"2011"	"Benzodiazepines"	"T42.4"	90	2937979	3.1
	"Arkansas"	"05"	"2011"	"2011"	"Other antiepileptic and sedative-hypnotic drugs"	"T42.6"	19	2937979	Unreliable
	"Arkansas"	"05"	"2011"	"2011"	"Antiparkinsonism drugs and other central muscle-tone depressants"	"T42.8"	19	2937979	Unreliable
	"Arkansas"	"05"	"2011"	"2011"	"Tricyclic and tetracyclic antidepressants"	"T43.0"	40	2937979	1.4
	"Arkansas"	"05"	"2011"	"2011"	"Other and unspecified antidepressants"	"T43.2"	44	2937979	1.5
	"Arkansas"	"05"	"2011"	"2011"	"Phenothiazine antipsychotics and neuroleptics"	"T43.3"	20	2937979	0.7
	"Arkansas"	"05"	"2011"	"2011"	"Other and unspecified antipsychotics and neuroleptics"	"T43.5"	18	2937979	Unreliable
	"Arkansas"	"05"	"2011"	"2011"	"Psychostimulants with abuse potential"	"T43.6"	38	2937979	1.3
	"Arkansas"	"05"	"2011"	"2011"	"Antiallergic and antiemetic drugs"	"T45.0"	26	2937979	0.9
	"Arkansas"	"05"	"2011"	"2011"	"Other and unspecified drugs, medicaments and biological substances"	"T50.9"	233	2937979	7.9
	"Arkansas"	"05"	"2011"	"2011"	"Ethanol"	"T51.0"	21	2937979	0.7
	"Arkansas"	"05"	"2011"	"2011"	"Alcohol, unspecified"	"T51.9"	21	2937979	0.7
	"Arkansas"	"05"	"2011"	"2011"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	31	2937979	1.1
	"Arkansas"	"05"	"2011"	"2011"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	48	2937979	1.6
	"Arkansas"	"05"	"2011"	"2011"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	189	2937979	6.4
	"Arkansas"	"05"	"2011"	"2011"	"Accidental poisoning by and exposure to alcohol"	"X45"	31	2937979	1.1
	"Arkansas"	"05"	"2011"	"2011"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	10	2937979	Unreliable
	"Arkansas"	"05"	"2011"	"2011"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	35	2937979	1.2
	"Arkansas"	"05"	"2011"	"2011"	"Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent"	"Y12"	10	2937979	Unreliable
	"Arkansas"	"05"	"2011"	"2011"	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	26	2937979	0.9
	"Arkansas"	"05"	"2012"	"2012"	"Mental and behavioural disorders due to use of alcohol, unspecified mental and behavioural disorder"	"F10.9"	31	2949131	1.1
	"Arkansas"	"05"	"2012"	"2012"	"Mental and behavioural disorders due to use of opioids, unspecified mental and behavioural disorder"	"F11.9"	23	2949131	0.8
	"Arkansas"	"05"	"2012"	"2012"	"Mental and behavioural disorders due to use of sedatives or hypnotics, unspecified mental and behavioural disorder"	"F13.9"	17	2949131	Unreliable
	"Arkansas"	"05"	"2012"	"2012"	"Mental and behavioural disorders due to use of other stimulants, including caffeine, unspecified mental and behavioural disorder"	"F15.9"	13	2949131	Unreliable
	"Arkansas"	"05"	"2012"	"2012"	"Mental and behavioural disorders due to use of tobacco, unspecified mental and behavioural disorder"	"F17.9"	22	2949131	0.7
	"Arkansas"	"05"	"2012"	"2012"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use"	"F19.1"	14	2949131	Unreliable
	"Arkansas"	"05"	"2012"	"2012"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, unspecified mental and behavioural disorder"	"F19.9"	11	2949131	Unreliable
	"Arkansas"	"05"	"2012"	"2012"	"Anoxic brain damage, not elsewhere classified"	"G93.1"	12	2949131	Unreliable
	"Arkansas"	"05"	"2012"	"2012"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	13	2949131	Unreliable
	"Arkansas"	"05"	"2012"	"2012"	"Cardiac arrest, unspecified"	"I46.9"	23	2949131	0.8
	"Arkansas"	"05"	"2012"	"2012"	"Bronchopneumonia, unspecified"	"J18.0"	18	2949131	Unreliable
	"Arkansas"	"05"	"2012"	"2012"	"Pneumonia, unspecified"	"J18.9"	13	2949131	Unreliable
	"Arkansas"	"05"	"2012"	"2012"	"Respiratory failure, unspecified"	"J96.9"	23	2949131	0.8
	"Arkansas"	"05"	"2012"	"2012"	"Other specified symptoms and signs involving the circulatory and respiratory systems"	"R09.8"	13	2949131	Unreliable
	"Arkansas"	"05"	"2012"	"2012"	"4-Aminophenol derivatives"	"T39.1"	25	2949131	0.8
	"Arkansas"	"05"	"2012"	"2012"	"Other nonsteroidal anti-inflammatory drugs [NSAID]"	"T39.3"	10	2949131	Unreliable
	"Arkansas"	"05"	"2012"	"2012"	"Other opioids"	"T40.2"	118	2949131	4.0
	"Arkansas"	"05"	"2012"	"2012"	"Methadone"	"T40.3"	43	2949131	1.5
	"Arkansas"	"05"	"2012"	"2012"	"Other synthetic narcotics"	"T40.4"	20	2949131	0.7
	"Arkansas"	"05"	"2012"	"2012"	"Cocaine"	"T40.5"	14	2949131	Unreliable
	"Arkansas"	"05"	"2012"	"2012"	"Benzodiazepines"	"T42.4"	88	2949131	3.0
	"Arkansas"	"05"	"2012"	"2012"	"Antiparkinsonism drugs and other central muscle-tone depressants"	"T42.8"	14	2949131	Unreliable
	"Arkansas"	"05"	"2012"	"2012"	"Tricyclic and tetracyclic antidepressants"	"T43.0"	29	2949131	1.0
	"Arkansas"	"05"	"2012"	"2012"	"Other and unspecified antidepressants"	"T43.2"	50	2949131	1.7
	"Arkansas"	"05"	"2012"	"2012"	"Phenothiazine antipsychotics and neuroleptics"	"T43.3"	16	2949131	Unreliable
	"Arkansas"	"05"	"2012"	"2012"	"Other and unspecified antipsychotics and neuroleptics"	"T43.5"	11	2949131	Unreliable
	"Arkansas"	"05"	"2012"	"2012"	"Psychostimulants with abuse potential"	"T43.6"	42	2949131	1.4
	"Arkansas"	"05"	"2012"	"2012"	"Antiallergic and antiemetic drugs"	"T45.0"	17	2949131	Unreliable
	"Arkansas"	"05"	"2012"	"2012"	"Other and unspecified drugs, medicaments and biological substances"	"T50.9"	244	2949131	8.3
	"Arkansas"	"05"	"2012"	"2012"	"Ethanol"	"T51.0"	23	2949131	0.8
	"Arkansas"	"05"	"2012"	"2012"	"Alcohol, unspecified"	"T51.9"	25	2949131	0.8
	"Arkansas"	"05"	"2012"	"2012"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	26	2949131	0.9
	"Arkansas"	"05"	"2012"	"2012"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	51	2949131	1.7
	"Arkansas"	"05"	"2012"	"2012"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	176	2949131	6.0
	"Arkansas"	"05"	"2012"	"2012"	"Accidental poisoning by and exposure to alcohol"	"X45"	34	2949131	1.2
	"Arkansas"	"05"	"2012"	"2012"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	40	2949131	1.4
	"Arkansas"	"05"	"2012"	"2012"	"Poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified, undetermined intent"	"Y11"	10	2949131	Unreliable
	"Arkansas"	"05"	"2012"	"2012"	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	45	2949131	1.5
	"Arkansas"	"05"	"2013"	"2013"	"Mental and behavioural disorders due to use of alcohol, unspecified mental and behavioural disorder"	"F10.9"	28	2959373	0.9
	"Arkansas"	"05"	"2013"	"2013"	"Mental and behavioural disorders due to use of opioids, unspecified mental and behavioural disorder"	"F11.9"	28	2959373	0.9
	"Arkansas"	"05"	"2013"	"2013"	"Mental and behavioural disorders due to use of sedatives or hypnotics, unspecified mental and behavioural disorder"	"F13.9"	19	2959373	Unreliable
	"Arkansas"	"05"	"2013"	"2013"	"Mental and behavioural disorders due to use of other stimulants, including caffeine, unspecified mental and behavioural disorder"	"F15.9"	10	2959373	Unreliable
	"Arkansas"	"05"	"2013"	"2013"	"Mental and behavioural disorders due to use of tobacco, unspecified mental and behavioural disorder"	"F17.9"	18	2959373	Unreliable
	"Arkansas"	"05"	"2013"	"2013"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use"	"F19.1"	19	2959373	Unreliable
	"Arkansas"	"05"	"2013"	"2013"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, unspecified mental and behavioural disorder"	"F19.9"	21	2959373	0.7
	"Arkansas"	"05"	"2013"	"2013"	"Anoxic brain damage, not elsewhere classified"	"G93.1"	10	2959373	Unreliable
	"Arkansas"	"05"	"2013"	"2013"	"Cardiac arrest, unspecified"	"I46.9"	18	2959373	Unreliable
	"Arkansas"	"05"	"2013"	"2013"	"Bronchopneumonia, unspecified"	"J18.0"	14	2959373	Unreliable
	"Arkansas"	"05"	"2013"	"2013"	"Pneumonia, unspecified"	"J18.9"	20	2959373	0.7
	"Arkansas"	"05"	"2013"	"2013"	"Acute respiratory failure"	"J96.0"	15	2959373	Unreliable
	"Arkansas"	"05"	"2013"	"2013"	"Other specified symptoms and signs involving the circulatory and respiratory systems"	"R09.8"	13	2959373	Unreliable
	"Arkansas"	"05"	"2013"	"2013"	"4-Aminophenol derivatives"	"T39.1"	20	2959373	0.7
	"Arkansas"	"05"	"2013"	"2013"	"Other nonsteroidal anti-inflammatory drugs [NSAID]"	"T39.3"	10	2959373	Unreliable
